treatment,covariate,type,n,cor,slope_catepct_per_unit,n0,n1,mean0,mean1,diff1minus0
buyer_N_1_total_value_high,`time_n-1_sale_str_2023-04`,binary,7803,,,7664,139,-30.7952021959702,-29.3631763289671,1.43202586700305
buyer_N_1_total_value_high,`time_n-1_sale_str_2023-05`,binary,7803,,,7735,68,-30.7653048060907,-31.2688009489683,-0.503496142877516
buyer_N_1_total_value_high,`time_n-1_sale_str_2023-06`,binary,7803,,,7664,139,-30.8380710287717,-26.9995307563694,3.83854027240227
buyer_N_1_total_value_high,`time_n-1_sale_str_2023-07`,binary,7803,,,7706,97,-30.7841999445151,-29.6171790433833,1.1670209011318
buyer_N_1_total_value_high,`time_n-1_sale_str_2023-08`,binary,7803,,,7683,120,-30.8050410121206,-28.5065086959903,2.29853231613037
buyer_N_1_total_value_high,`time_n-1_sale_str_2023-09`,binary,7803,,,7749,54,-30.7908685995385,-27.7309326262632,3.05993597327528
buyer_N_1_total_value_high,`time_n-1_sale_str_2023-10`,binary,7803,,,7711,92,-30.8116577021169,-27.2523760719401,3.55928163017675
buyer_N_1_total_value_high,`time_n-1_sale_str_2023-11`,binary,7803,,,7661,142,-30.8366682590117,-27.1563070940352,3.68036116497653
buyer_N_1_total_value_high,`time_n-1_sale_str_2023-12`,binary,7803,,,7699,104,-30.8671119791371,-23.5578462717783,7.30926570735882
buyer_N_1_total_value_high,`time_n-1_sale_str_2024-01`,binary,7803,,,7622,181,-31.0112157765078,-20.599030337563,10.4121854389448
buyer_N_1_total_value_high,`time_n-1_sale_str_2024-02`,binary,7803,,,7676,127,-30.9034037032751,-22.688065459073,8.21533824420211
buyer_N_1_total_value_high,`time_n-1_sale_str_2024-03`,binary,7803,,,7574,229,-30.9960418071309,-23.2833645957729,7.71267721135801
buyer_N_1_total_value_high,`time_n-1_sale_str_2024-04`,binary,7803,,,7612,191,-30.9816211483268,-22.32361758418,8.65800356414674
buyer_N_1_total_value_high,`time_n-1_sale_str_2024-05`,binary,7803,,,7694,109,-30.9120856393294,-20.7185709233152,10.1935147160142
buyer_N_1_total_value_high,`time_n-1_sale_str_2024-06`,binary,7803,,,7688,115,-30.8856133863967,-23.0201341306432,7.86547925575353
buyer_N_1_total_value_high,`time_n-1_sale_str_2024-07`,binary,7803,,,7731,72,-30.8500466932682,-22.1416688053462,8.70837788792203
buyer_N_1_total_value_high,`time_n-1_sale_str_2024-08`,binary,7803,,,7727,76,-30.8378113717879,-23.8439824978493,6.9938288739386
buyer_N_1_total_value_high,`time_n-1_sale_str_2024-09`,binary,7803,,,7745,58,-30.8234445485705,-23.5919501890161,7.23149435955444
buyer_N_1_total_value_high,`time_n-1_sale_str_2024-10`,binary,7803,,,7729,74,-30.8447146214283,-22.9339436570555,7.91077096437281
buyer_N_1_total_value_high,`time_n-1_sale_str_2024-11`,binary,7803,,,7654,149,-30.9539693420125,-21.3035556770351,9.65041366497734
buyer_N_1_total_value_high,`time_n-1_sale_str_2024-12`,binary,7803,,,7664,139,-30.9469536131501,-20.9961053845983,9.95084822855178
buyer_N_1_total_value_high,`time_n-1_sale_str_2025-01`,binary,7803,,,7730,73,-30.8831929884443,-18.751086835166,12.1321061532783
buyer_N_1_total_value_high,`time_n-1_sale_str_2025-02`,binary,7803,,,7704,99,-30.906425051443,-20.1294196295434,10.7770054218996
buyer_N_1_total_value_high,`time_n-1_sale_str_2025-03`,binary,7803,,,7785,18,-30.7978946632746,-18.57228811385,12.2256065494246
buyer_N_1_total_value_high,`Background_recoded_Army Green`,binary,7803,,,6844,959,-30.7774111299552,-30.7146083068073,0.0628028231478979
buyer_N_1_total_value_high,Background_recoded_Blue,binary,7803,,,6851,952,-30.80247046408,-30.5338088132662,0.268661650813876
buyer_N_1_total_value_high,Background_recoded_Gray,binary,7803,,,6864,939,-30.7826668175529,-30.6748520808934,0.107814736659485
buyer_N_1_total_value_high,`Background_recoded_New Punk Blue`,binary,7803,,,6826,977,-30.7390459927338,-30.9838108426214,-0.244764849887595
buyer_N_1_total_value_high,Background_recoded_Orange,binary,7803,,,6812,991,-30.7488774280683,-30.9127730571549,-0.163895629086607
buyer_N_1_total_value_high,Background_recoded_Purple,binary,7803,,,6794,1009,-30.8092797543413,-30.5031362622866,0.30614349205468
buyer_N_1_total_value_high,Background_recoded_Yellow,binary,7803,,,6806,997,-30.7914589957782,-30.6211045279589,0.170354467819365
buyer_N_1_total_value_high,`Clothes_recoded_Bayc T Black`,binary,7803,,,7647,156,-30.7734124465705,-30.5873471840819,0.186065262488608
buyer_N_1_total_value_high,`Clothes_recoded_Bayc T Red`,binary,7803,,,7703,100,-30.7433909724914,-32.7957047854077,-2.05231381291639
buyer_N_1_total_value_high,`Clothes_recoded_Biker Vest`,binary,7803,,,7594,209,-30.8190720184551,-28.9754939305923,1.8435780878628
buyer_N_1_total_value_high,`Clothes_recoded_Black Holes T`,binary,7803,,,7642,161,-30.7808169294343,-30.2416656205262,0.539151308908068
buyer_N_1_total_value_high,`Clothes_recoded_Black T`,binary,7803,,,7541,262,-30.7758254408358,-30.5931736270943,0.182651813741522
buyer_N_1_total_value_high,`Clothes_recoded_Bone Necklace`,binary,7803,,,7642,161,-30.7658319980619,-30.9529379531228,-0.187105955060879
buyer_N_1_total_value_high,`Clothes_recoded_Bone Tee`,binary,7803,,,7614,189,-30.7745821351142,-30.5727130311232,0.201869103991019
buyer_N_1_total_value_high,`Clothes_recoded_Caveman Pelt`,binary,7803,,,7672,131,-30.7832759744371,-29.9741821661071,0.809093808330005
buyer_N_1_total_value_high,`Clothes_recoded_Cowboy Shirt`,binary,7803,,,7710,93,-30.7818963223629,-29.7579623034844,1.02393401887844
buyer_N_1_total_value_high,Clothes_recoded_Guayabera,binary,7803,,,7609,194,-30.7639882615858,-30.9934250372949,-0.229436775709097
buyer_N_1_total_value_high,Clothes_recoded_Hawaiian,binary,7803,,,7590,213,-30.7496448134727,-31.4840704478132,-0.734425634340564
buyer_N_1_total_value_high,`Clothes_recoded_Hip Hop`,binary,7803,,,7707,96,-30.7248709718726,-34.3680266606209,-3.64315568874827
buyer_N_1_total_value_high,`Clothes_recoded_Lab Coat`,binary,7803,,,7698,105,-30.7575825909923,-31.657527182696,-0.899944591703736
buyer_N_1_total_value_high,`Clothes_recoded_Leather Jacket`,binary,7803,,,7644,159,-30.7904036333367,-29.7739985309188,1.01640510241785
buyer_N_1_total_value_high,`Clothes_recoded_Leather Punk Jacket`,binary,7803,,,7693,110,-30.7444138291335,-32.5375959283404,-1.79318209920686
buyer_N_1_total_value_high,`Clothes_recoded_Lumberjack Shirt`,binary,7803,,,7625,178,-30.7696819701761,-30.7701467249961,-0.000464754820068691
buyer_N_1_total_value_high,`Clothes_recoded_Navy Striped Tee`,binary,7803,,,7548,255,-30.7624099530232,-30.9852580949906,-0.222848141967457
buyer_N_1_total_value_high,Clothes_recoded_No_Clothes,binary,7803,,,6381,1422,-30.6913331915488,-31.1213178933676,-0.429984701818832
buyer_N_1_total_value_high,Clothes_recoded_Other_Clothes,binary,7803,,,7489,314,-30.7424704680493,-31.4189484217212,-0.676477953671878
buyer_N_1_total_value_high,`Clothes_recoded_Prison Jumpsuit`,binary,7803,,,7616,187,-30.7868983915985,-30.0689464664592,0.717951925139268
buyer_N_1_total_value_high,`Clothes_recoded_Prom Dress`,binary,7803,,,7715,88,-30.7818839819272,-29.7008661258345,1.0810178560927
buyer_N_1_total_value_high,`Clothes_recoded_Puffy Vest`,binary,7803,,,7621,182,-30.7666292819678,-30.8979636360698,-0.13133435410198
buyer_N_1_total_value_high,`Clothes_recoded_Rainbow Suspenders`,binary,7803,,,7694,109,-30.7751472976277,-30.3846590063709,0.390488291256737
buyer_N_1_total_value_high,`Clothes_recoded_Sailor Shirt`,binary,7803,,,7570,233,-30.8246003632804,-28.9857784961771,1.83882186710331
buyer_N_1_total_value_high,Clothes_recoded_Service,binary,7803,,,7677,126,-30.7892497045095,-29.578104429542,1.21114527496747
buyer_N_1_total_value_high,`Clothes_recoded_Sleeveless Logo T`,binary,7803,,,7691,112,-30.7711778900031,-30.6676963181052,0.103481571897937
buyer_N_1_total_value_high,`Clothes_recoded_Sleeveless T`,binary,7803,,,7610,193,-30.7598436829221,-31.1580347803335,-0.398191097411367
buyer_N_1_total_value_high,`Clothes_recoded_Smoking Jacket`,binary,7803,,,7627,176,-30.7444781817752,-31.8623639047858,-1.11788572301064
buyer_N_1_total_value_high,`Clothes_recoded_Striped Tee`,binary,7803,,,7467,336,-30.8044922577204,-29.9963317001287,0.808160557591673
buyer_N_1_total_value_high,`Clothes_recoded_Stunt Jacket`,binary,7803,,,7672,131,-30.7703429069529,-30.7316057824351,0.038737124517759
buyer_N_1_total_value_high,Clothes_recoded_Tanktop,binary,7803,,,7611,192,-30.7720028694906,-30.6781109372314,0.0938919322592895
buyer_N_1_total_value_high,`Clothes_recoded_Tie Dye`,binary,7803,,,7693,110,-30.7629853060365,-31.2387743663925,-0.475789060356078
buyer_N_1_total_value_high,Clothes_recoded_Toga,binary,7803,,,7635,168,-30.7861165314162,-30.0232822754698,0.762834255946363
buyer_N_1_total_value_high,`Clothes_recoded_Tuxedo Tee`,binary,7803,,,7600,203,-30.7665459628093,-30.8874966615308,-0.120950698721494
buyer_N_1_total_value_high,`Clothes_recoded_Tweed Suit`,binary,7803,,,7698,105,-30.7621779772531,-31.3206197214014,-0.558441744148237
buyer_N_1_total_value_high,`Clothes_recoded_Vietnam Jacket`,binary,7803,,,7625,178,-30.7742090217643,-30.5762210600493,0.197987961715025
buyer_N_1_total_value_high,`Clothes_recoded_Wool Turtleneck`,binary,7803,,,7619,184,-30.7517464830835,-31.5127972012406,-0.761050718157087
buyer_N_1_total_value_high,`Clothes_recoded_Work Vest`,binary,7803,,,7651,152,-30.7714192063271,-30.6827815265331,0.0886376797939583
buyer_N_1_total_value_high,`Earring_recoded_Diamond Stud`,binary,7803,,,7643,160,-30.7576620293415,-31.3443765586515,-0.586714529309909
buyer_N_1_total_value_high,`Earring_recoded_Gold Hoop`,binary,7803,,,7444,359,-30.7496071903221,-31.1861705149981,-0.436563324676015
buyer_N_1_total_value_high,`Earring_recoded_Gold Stud`,binary,7803,,,7459,344,-30.7558138254731,-31.0706273704593,-0.314813544986208
buyer_N_1_total_value_high,Earring_recoded_No_Earring,binary,7803,,,2310,5493,-31.0659585781555,-30.6451022800114,0.420856298144091
buyer_N_1_total_value_high,`Earring_recoded_Silver Hoop`,binary,7803,,,7125,678,-30.7931845462244,-30.5228189495472,0.270365596677188
buyer_N_1_total_value_high,`Earring_recoded_Silver Stud`,binary,7803,,,7146,657,-30.7447525302477,-31.0409582321027,-0.296205701855033
buyer_N_1_total_value_high,Eyes_recoded_Angry,binary,7803,,,7461,342,-30.7778627605453,-30.5914534596877,0.186409300857612
buyer_N_1_total_value_high,Eyes_recoded_Blindfold,binary,7803,,,7589,214,-30.8059603953863,-29.4835406497905,1.3224197455958
buyer_N_1_total_value_high,Eyes_recoded_Bloodshot,binary,7803,,,7152,651,-30.7976549544634,-30.4624929421193,0.335162012344032
buyer_N_1_total_value_high,Eyes_recoded_Bored,binary,7803,,,6459,1344,-30.7338034514622,-30.9421686358984,-0.208365184436239
buyer_N_1_total_value_high,Eyes_recoded_Closed,binary,7803,,,7226,577,-30.8206693434575,-30.1312902319204,0.689379111537036
buyer_N_1_total_value_high,Eyes_recoded_Coins,binary,7803,,,7416,387,-30.8127178603145,-29.9452079781644,0.86750988215011
buyer_N_1_total_value_high,Eyes_recoded_Crazy,binary,7803,,,7477,326,-30.8454484426652,-29.0321875270976,1.8132609155676
buyer_N_1_total_value_high,Eyes_recoded_Eyepatch,binary,7803,,,7540,263,-30.7481028785614,-31.3886518452036,-0.640548966642204
buyer_N_1_total_value_high,Eyes_recoded_Heart,binary,7803,,,7497,306,-30.7398674450308,-31.5004081838107,-0.760540738779945
buyer_N_1_total_value_high,Eyes_recoded_Holographic,binary,7803,,,7693,110,-30.7529493898963,-31.9406498469963,-1.18770045710004
buyer_N_1_total_value_high,Eyes_recoded_Hypnotized,binary,7803,,,7635,168,-30.7905613518173,-29.8212810626,0.969280289217288
buyer_N_1_total_value_high,Eyes_recoded_Other_Eyes,binary,7803,,,7655,148,-30.7326338838322,-32.6864781007161,-1.9538442168839
buyer_N_1_total_value_high,Eyes_recoded_Robot,binary,7803,,,7540,263,-30.7383677847531,-31.6677492114201,-0.929381426667003
buyer_N_1_total_value_high,Eyes_recoded_Sad,binary,7803,,,7341,462,-30.7961680233065,-30.3490079665555,0.447160056750981
buyer_N_1_total_value_high,Eyes_recoded_Scumbag,binary,7803,,,7635,168,-30.7627203847201,-31.0865535851402,-0.32383320042004
buyer_N_1_total_value_high,Eyes_recoded_Sleepy,binary,7803,,,7217,586,-30.8387516537401,-29.9191816631388,0.919569990601349
buyer_N_1_total_value_high,Eyes_recoded_Sunglasses,binary,7803,,,7563,240,-30.7126762486125,-32.5664194641058,-1.8537432154933
buyer_N_1_total_value_high,`Eyes_recoded_Wide Eyed`,binary,7803,,,7369,434,-30.7136584370452,-31.7211108687919,-1.00745243174675
buyer_N_1_total_value_high,`Eyes_recoded_X Eyes`,binary,7803,,,7597,206,-30.7896968281341,-30.0319627976058,0.757734030528354
buyer_N_1_total_value_high,Eyes_recoded_Zombie,binary,7803,,,7567,236,-30.7227767711388,-32.2739801374351,-1.55120336629638
buyer_N_1_total_value_high,Fur_recoded_Blue,binary,7803,,,7423,380,-30.7419342860905,-31.3119287736637,-0.569994487573233
buyer_N_1_total_value_high,Fur_recoded_Brown,binary,7803,,,6730,1073,-30.7637057567483,-30.8072426810121,-0.0435369242638046
buyer_N_1_total_value_high,Fur_recoded_Cheetah,binary,7803,,,7508,295,-30.7158114612169,-32.1410125044922,-1.42520104327532
buyer_N_1_total_value_high,Fur_recoded_Cream,binary,7803,,,7285,518,-30.8566856802911,-29.5462470245584,1.31043865573263
buyer_N_1_total_value_high,`Fur_recoded_Dark Brown`,binary,7803,,,6736,1067,-30.8613850340174,-30.1908355674792,0.670549466538258
buyer_N_1_total_value_high,`Fur_recoded_Death Bot`,binary,7803,,,7685,118,-30.7435793860526,-32.4703691341306,-1.72678974807804
buyer_N_1_total_value_high,Fur_recoded_Dmt,binary,7803,,,7650,153,-30.7993796603192,-29.2853381581696,1.51404150214956
buyer_N_1_total_value_high,`Fur_recoded_Golden Brown`,binary,7803,,,7169,634,-30.7977895245566,-30.4519842872173,0.345805237339285
buyer_N_1_total_value_high,Fur_recoded_Gray,binary,7803,,,7418,385,-30.7547341227252,-31.0579049799119,-0.303170857186739
buyer_N_1_total_value_high,Fur_recoded_Noise,binary,7803,,,7690,113,-30.7514858687671,-32.008715122322,-1.25722925355484
buyer_N_1_total_value_high,Fur_recoded_Other_Fur,binary,7803,,,7743,60,-30.7498948703931,-33.3245859698029,-2.5746910994098
buyer_N_1_total_value_high,Fur_recoded_Pink,binary,7803,,,7390,413,-30.7461017034307,-31.191814894162,-0.445713190731297
buyer_N_1_total_value_high,Fur_recoded_Red,binary,7803,,,7435,368,-30.7862221585622,-30.4357320400322,0.350490118529951
buyer_N_1_total_value_high,Fur_recoded_Robot,binary,7803,,,7614,189,-30.7650370914408,-30.9572419333939,-0.192204841953114
buyer_N_1_total_value_high,Fur_recoded_Tan,binary,7803,,,7304,499,-30.7905777986388,-30.4639897763198,0.32658802231909
buyer_N_1_total_value_high,Fur_recoded_White,binary,7803,,,7493,310,-30.7220875003325,-31.9203532246784,-1.19826572434587
buyer_N_1_total_value_high,Fur_recoded_Zombie,binary,7803,,,7577,226,-30.8060053240424,-29.5522513246574,1.25375399938499
buyer_N_1_total_value_high,`Hat_recoded_Baby's Bonnet`,binary,7803,,,7673,130,-30.7604176673805,-31.3171259833135,-0.55670831593299
buyer_N_1_total_value_high,`Hat_recoded_Bayc Flipped Brim`,binary,7803,,,7649,154,-30.7424344937347,-32.1235694614584,-1.38113496772361
buyer_N_1_total_value_high,`Hat_recoded_Bayc Hat Black`,binary,7803,,,7638,165,-30.7296751513516,-32.6221353552606,-1.89246020390896
buyer_N_1_total_value_high,`Hat_recoded_Bayc Hat Red`,binary,7803,,,7722,81,-30.7382168815864,-33.770375062118,-3.0321581805316
buyer_N_1_total_value_high,Hat_recoded_Beanie,binary,7803,,,7369,434,-30.7565716364349,-30.9924763842225,-0.235904747787554
buyer_N_1_total_value_high,Hat_recoded_Bowler,binary,7803,,,7591,212,-30.7845229129319,-30.2386684319602,0.545854480971688
buyer_N_1_total_value_high,`Hat_recoded_Bunny Ears`,binary,7803,,,7659,144,-30.7931967466179,-29.5195642867737,1.27363245984417
buyer_N_1_total_value_high,`Hat_recoded_Commie Hat`,binary,7803,,,7548,255,-30.7637130997643,-30.9466849514533,-0.182971851689015
buyer_N_1_total_value_high,`Hat_recoded_Cowboy Hat`,binary,7803,,,7527,276,-30.7897125480196,-30.2237130097765,0.565999538243098
buyer_N_1_total_value_high,`Hat_recoded_Faux Hawk`,binary,7803,,,7706,97,-30.7564863839869,-31.8188357179262,-1.06234933393932
buyer_N_1_total_value_high,Hat_recoded_Fez,binary,7803,,,7493,310,-30.8294895171213,-29.3243425414578,1.50514697566351
buyer_N_1_total_value_high,`Hat_recoded_Fisherman's Hat`,binary,7803,,,7531,272,-30.7861188207809,-30.314890810076,0.471228010704866
buyer_N_1_total_value_high,`Hat_recoded_Girl's Hair Pink`,binary,7803,,,7722,81,-30.7772330379402,-30.0508348230573,0.726398214882888
buyer_N_1_total_value_high,`Hat_recoded_Girl's Hair Short`,binary,7803,,,7679,124,-30.7740405147058,-30.5004357033544,0.273604811351408
buyer_N_1_total_value_high,Hat_recoded_Halo,binary,7803,,,7553,250,-30.7419072945145,-31.6091413766958,-0.867234082181383
buyer_N_1_total_value_high,Hat_recoded_Horns,binary,7803,,,7608,195,-30.7871309190496,-30.0893287564731,0.697802162576462
buyer_N_1_total_value_high,`Hat_recoded_Irish Boho`,binary,7803,,,7618,185,-30.7758036339457,-30.518048952668,0.257754681277639
buyer_N_1_total_value_high,Hat_recoded_No_Hat,binary,7803,,,6038,1765,-30.681071204286,-31.0728630074578,-0.39179180317187
buyer_N_1_total_value_high,Hat_recoded_Other_Hat,binary,7803,,,7590,213,-30.7820270151725,-30.3301694576636,0.451857557508927
buyer_N_1_total_value_high,`Hat_recoded_Party Hat 1`,binary,7803,,,7707,96,-30.7629486945261,-31.3110994888412,-0.548150794315077
buyer_N_1_total_value_high,`Hat_recoded_Party Hat 2`,binary,7803,,,7716,87,-30.7761305913041,-30.1987068636688,0.577423727635264
buyer_N_1_total_value_high,`Hat_recoded_Police Motorcycle Helmet`,binary,7803,,,7696,107,-30.780529988865,-29.9902088349252,0.790321153939786
buyer_N_1_total_value_high,`Hat_recoded_Prussian Helmet`,binary,7803,,,7703,100,-30.7667414772641,-30.9970154027645,-0.230273925500395
buyer_N_1_total_value_high,`Hat_recoded_S&m Hat`,binary,7803,,,7606,197,-30.7895543878822,-30.0028450020799,0.7867093858023
buyer_N_1_total_value_high,Hat_recoded_Safari,binary,7803,,,7653,150,-30.7818880802614,-30.1474777426769,0.634410337584427
buyer_N_1_total_value_high,`Hat_recoded_Sea Captain's Hat`,binary,7803,,,7572,231,-30.7199291551934,-32.4008985996415,-1.68096944444814
buyer_N_1_total_value_high,`Hat_recoded_Seaman's Hat`,binary,7803,,,7474,329,-30.7584743196605,-31.024541259876,-0.26606694021552
buyer_N_1_total_value_high,`Hat_recoded_Short Mohawk`,binary,7803,,,7541,262,-30.8035963877781,-29.7938579366668,1.00973845111133
buyer_N_1_total_value_high,`Hat_recoded_Spinner Hat`,binary,7803,,,7658,145,-30.7692231441521,-30.7944848394815,-0.0252616953294194
buyer_N_1_total_value_high,`Hat_recoded_Stuntman Helmet`,binary,7803,,,7677,126,-30.7935848983206,-29.3139672637648,1.47961763455583
buyer_N_1_total_value_high,`Hat_recoded_Sushi Chef Headband`,binary,7803,,,7662,141,-30.7684543466611,-30.8369782661293,-0.0685239194681522
buyer_N_1_total_value_high,`Hat_recoded_Vietnam Era Helmet`,binary,7803,,,7623,180,-30.7726574121171,-30.6441315948521,0.128525817264908
buyer_N_1_total_value_high,`Hat_recoded_Ww2 Pilot Helm`,binary,7803,,,7719,84,-30.7813998466993,-29.6938776543981,1.08752219230125
buyer_N_1_total_value_high,`Mouth_recoded_Bored Bubblegum`,binary,7803,,,7714,89,-30.7664704486302,-31.0489674034619,-0.282496954831679
buyer_N_1_total_value_high,`Mouth_recoded_Bored Cigar`,binary,7803,,,7713,90,-30.7615779223487,-31.4651180507321,-0.703540128383384
buyer_N_1_total_value_high,`Mouth_recoded_Bored Cigarette`,binary,7803,,,7244,559,-30.7383245390024,-31.1761863669204,-0.437861827918017
buyer_N_1_total_value_high,`Mouth_recoded_Bored Pipe`,binary,7803,,,7707,96,-30.7503991431209,-32.3185931625933,-1.56819401947237
buyer_N_1_total_value_high,`Mouth_recoded_Bored Unshaven`,binary,7803,,,6585,1218,-30.6843461247029,-31.2311099412752,-0.546763816572348
buyer_N_1_total_value_high,`Mouth_recoded_Bored Unshaven Cigarette`,binary,7803,,,7463,340,-30.7676690679715,-30.8141084863829,-0.046439418411385
buyer_N_1_total_value_high,Mouth_recoded_Discomfort,binary,7803,,,7642,161,-30.7895087659902,-29.829100310213,0.960408455777202
buyer_N_1_total_value_high,Mouth_recoded_Dumbfounded,binary,7803,,,7382,421,-30.7909908254165,-30.3962395876899,0.394751237726595
buyer_N_1_total_value_high,Mouth_recoded_Grin,binary,7803,,,7250,553,-30.7804986097171,-30.6280220961895,0.152476513527596
buyer_N_1_total_value_high,`Mouth_recoded_Grin Multicolored`,binary,7803,,,7720,83,-30.7650112028357,-31.2051163102383,-0.440105107402516
buyer_N_1_total_value_high,Mouth_recoded_Jovial,binary,7803,,,7570,233,-30.7537086552821,-31.2889983654784,-0.535289710196327
buyer_N_1_total_value_high,Mouth_recoded_Other_Mouth,binary,7803,,,7203,600,-30.7516107430625,-30.9867649289379,-0.23515418587548
buyer_N_1_total_value_high,`Mouth_recoded_Phoneme  ooo`,binary,7803,,,7598,205,-30.7882564375629,-30.0816523270168,0.706604110546142
buyer_N_1_total_value_high,`Mouth_recoded_Phoneme L`,binary,7803,,,7611,192,-30.7934015247341,-29.8298548692205,0.963546655513568
buyer_N_1_total_value_high,`Mouth_recoded_Phoneme Oh`,binary,7803,,,7606,197,-30.7733372538758,-30.6289745515859,0.144362702289886
buyer_N_1_total_value_high,`Mouth_recoded_Phoneme Vuh`,binary,7803,,,7523,280,-30.8180727769406,-29.4698201382759,1.34825263866469
buyer_N_1_total_value_high,`Mouth_recoded_Phoneme Wah`,binary,7803,,,7677,126,-30.7850553948299,-29.8336577264513,0.951397668378551
buyer_N_1_total_value_high,Mouth_recoded_Rage,binary,7803,,,7589,214,-30.7951215595494,-29.8679141318746,0.92720742767483
buyer_N_1_total_value_high,`Mouth_recoded_Small Grin`,binary,7803,,,7592,211,-30.7940396785021,-29.8936582959904,0.900381382511661
buyer_N_1_total_value_high,`Mouth_recoded_Tongue Out`,binary,7803,,,7659,144,-30.7850043096786,-29.9552995264803,0.829704783198302
buyer_N_1_total_value_high,`log_price_change_n-1`,numeric,7803,-0.155187225438369,-1.432947523332,,,,,
buyer_N_gaspaid_high,log_price_1_sale,numeric,7845,0.236480412266219,0.836222863435815,,,,,
buyer_N_gaspaid_high,sold_after_30d,binary,7845,,,4090,3755,-9.62160561522909,-15.5302176142382,-5.90861199900914
buyer_N_gaspaid_high,log_buyern_total_value,numeric,7845,0.115495676147531,0.251259576656743,,,,,
buyer_N_gaspaid_high,log_buyern_rolling_avg_value_last10,numeric,7845,0.0522595343187583,0.210177387173756,,,,,
buyer_N_gaspaid_high,log_sellern_total_value,numeric,7845,0.339539116202956,0.836629189102098,,,,,
buyer_N_gaspaid_high,log_sellern_rolling_avg_value_last10,numeric,7845,0.0989632357937418,0.495429220424173,,,,,
buyer_N_gaspaid_high,log_buyern_1_total_value,numeric,7845,0.384762904515451,0.927707034294917,,,,,
buyer_N_gaspaid_high,log_buyern_1_rolling_avg_value_last10,numeric,7845,0.151085501702731,0.769674231146844,,,,,
buyer_N_gaspaid_high,log_sellern_1_total_value,numeric,7845,-0.025730285651952,-0.0630300736118795,,,,,
buyer_N_gaspaid_high,log_sellern_1_rolling_avg_value_last10,numeric,7845,0.380845183923089,2.0907435334126,,,,,
buyer_N_gaspaid_high,log_unique_makers_count,numeric,7845,0.395304780045361,3.47109103733155,,,,,
buyer_N_gaspaid_high,log_median_offer_price,numeric,7845,0.247375832416615,1.53306098023297,,,,,
buyer_N_gaspaid_high,log_buyern_1_avg_total_gaspaid,numeric,7845,0.0669938652080793,0.199760991750283,,,,,
buyer_N_gaspaid_high,log_sellern_avg_total_gaspaid,numeric,7845,0.220552188503773,0.552578910135,,,,,
buyer_N_gaspaid_high,log_sellern_1_avg_total_gaspaid,numeric,7845,-0.174152154864603,-0.427679388863512,,,,,
buyer_N_gaspaid_high,log_buyern_avg_gasLimit_cost,numeric,7845,-0.134070553826293,-67.4410529246586,,,,,
buyer_N_gaspaid_high,log_buyern_1_avg_gasLimit_cost,numeric,7845,-0.328160269875554,-184.389379137792,,,,,
buyer_N_gaspaid_high,log_sellern_avg_gasLimit_cost,numeric,7845,-0.0481733281101345,-26.7298048828873,,,,,
buyer_N_gaspaid_high,log_sellern_1_avg_gasLimit_cost,numeric,7845,-0.204527839327161,-102.392787859455,,,,,
buyer_N_gaspaid_high,`time_n_sale_str_2021-06`,binary,7845,,,7337,508,-12.3975677719511,-13.2035026869017,-0.80593491495056
buyer_N_gaspaid_high,`time_n_sale_str_2021-07`,binary,7845,,,7537,308,-12.3856476742919,-14.0185311253687,-1.6328834510768
buyer_N_gaspaid_high,`time_n_sale_str_2021-08`,binary,7845,,,7457,388,-12.3935010519795,-13.5309194926294,-1.13741844064985
buyer_N_gaspaid_high,`time_n_sale_str_2021-09`,binary,7845,,,7689,156,-12.4203299872409,-13.9001079221532,-1.47977793491225
buyer_N_gaspaid_high,`time_n_sale_str_2021-10`,binary,7845,,,7717,128,-12.4035206367709,-15.2372293264905,-2.8337086897196
buyer_N_gaspaid_high,`time_n_sale_str_2021-11`,binary,7845,,,7615,230,-12.3601046552126,-15.4179876448143,-3.0578829896017
buyer_N_gaspaid_high,`time_n_sale_str_2021-12`,binary,7845,,,7659,186,-12.381510382262,-15.2599252150887,-2.87841483282664
buyer_N_gaspaid_high,`time_n_sale_str_2022-01`,binary,7845,,,7548,297,-12.3535413103772,-14.8949639630451,-2.54142265266793
buyer_N_gaspaid_high,`time_n_sale_str_2022-02`,binary,7845,,,7711,134,-12.4090035058814,-14.7948363723902,-2.38583286650883
buyer_N_gaspaid_high,`time_n_sale_str_2022-03`,binary,7845,,,7626,219,-12.3912716534087,-14.486285291584,-2.09501363817533
buyer_N_gaspaid_high,`time_n_sale_str_2022-04`,binary,7845,,,7662,183,-12.4074746179653,-14.2200195896246,-1.81254497165927
buyer_N_gaspaid_high,`time_n_sale_str_2022-05`,binary,7845,,,7623,222,-12.4064214266958,-13.9377638380611,-1.53134241136531
buyer_N_gaspaid_high,`time_n_sale_str_2022-06`,binary,7845,,,7693,152,-12.4368796041681,-13.1014428479364,-0.664563243768255
buyer_N_gaspaid_high,`time_n_sale_str_2022-07`,binary,7845,,,7773,72,-12.4507933331118,-12.3377434649071,0.113049868204673
buyer_N_gaspaid_high,`time_n_sale_str_2022-08`,binary,7845,,,7755,90,-12.4520481142946,-12.2522331266347,0.199814987659911
buyer_N_gaspaid_high,`time_n_sale_str_2022-09`,binary,7845,,,7780,65,-12.4453951700687,-12.9716874556451,-0.526292285576419
